"mcp_code","mcp_name","province","region","year","month","mean_monthly","total_monthly"
11044,"Stabroek","Antwerpen","Flanders",2020,12,3.87096774193548,120
11044,"Stabroek","Antwerpen","Flanders",2021,1,2.45161290322581,76
11044,"Stabroek","Antwerpen","Flanders",2021,2,2.96428571428571,83
11044,"Stabroek","Antwerpen","Flanders",2021,3,3.2258064516129,100
11044,"Stabroek","Antwerpen","Flanders",2021,4,3.06666666666667,92
11044,"Stabroek","Antwerpen","Flanders",2021,5,4.06451612903226,126
11044,"Stabroek","Antwerpen","Flanders",2021,6,1.23333333333333,37
11044,"Stabroek","Antwerpen","Flanders",2021,7,2.09677419354839,65
11044,"Stabroek","Antwerpen","Flanders",2021,8,2.12903225806452,66
11044,"Stabroek","Antwerpen","Flanders",2021,9,2.43333333333333,73
11044,"Stabroek","Antwerpen","Flanders",2021,10,7.16129032258065,222
11044,"Stabroek","Antwerpen","Flanders",2021,11,18.6666666666667,560
11044,"Stabroek","Antwerpen","Flanders",2021,12,13.1290322580645,407
11044,"Stabroek","Antwerpen","Flanders",2022,1,46.9354838709677,1455
11050,"Wijnegem","Antwerpen","Flanders",2020,9,1.46666666666667,44
11050,"Wijnegem","Antwerpen","Flanders",2020,10,5.80645161290323,180
11050,"Wijnegem","Antwerpen","Flanders",2020,11,2.53333333333333,76
11050,"Wijnegem","Antwerpen","Flanders",2020,12,2.03225806451613,63
11050,"Wijnegem","Antwerpen","Flanders",2021,1,2.03225806451613,63
11050,"Wijnegem","Antwerpen","Flanders",2021,2,1.60714285714286,45
11050,"Wijnegem","Antwerpen","Flanders",2021,3,2.87096774193548,89
11050,"Wijnegem","Antwerpen","Flanders",2021,4,2.43333333333333,73
11050,"Wijnegem","Antwerpen","Flanders",2021,5,1.90322580645161,59
11050,"Wijnegem","Antwerpen","Flanders",2021,6,0.333333333333333,10
11050,"Wijnegem","Antwerpen","Flanders",2021,7,1.54838709677419,48
11050,"Wijnegem","Antwerpen","Flanders",2021,8,1.87096774193548,58
11050,"Wijnegem","Antwerpen","Flanders",2021,9,1.66666666666667,50
11050,"Wijnegem","Antwerpen","Flanders",2021,10,4.83870967741935,150
11050,"Wijnegem","Antwerpen","Flanders",2021,11,13.0333333333333,391
11050,"Wijnegem","Antwerpen","Flanders",2021,12,9.16129032258065,284
11050,"Wijnegem","Antwerpen","Flanders",2022,1,29.0645161290323,901
11052,"Wommelgem","Antwerpen","Flanders",2020,9,1.33333333333333,40
11052,"Wommelgem","Antwerpen","Flanders",2020,10,6.03225806451613,187
11052,"Wommelgem","Antwerpen","Flanders",2020,11,4.33333333333333,130
11052,"Wommelgem","Antwerpen","Flanders",2020,12,2.45161290322581,76
11052,"Wommelgem","Antwerpen","Flanders",2021,1,3.12903225806452,97
11052,"Wommelgem","Antwerpen","Flanders",2021,2,1.92857142857143,54
11052,"Wommelgem","Antwerpen","Flanders",2021,3,3.03225806451613,94
11052,"Wommelgem","Antwerpen","Flanders",2021,4,2.86666666666667,86
11052,"Wommelgem","Antwerpen","Flanders",2021,5,2.64516129032258,82
11052,"Wommelgem","Antwerpen","Flanders",2021,6,0.833333333333333,25
11052,"Wommelgem","Antwerpen","Flanders",2021,7,1.80645161290323,56
11052,"Wommelgem","Antwerpen","Flanders",2021,8,1.58064516129032,49
11052,"Wommelgem","Antwerpen","Flanders",2021,9,1.73333333333333,52
11052,"Wommelgem","Antwerpen","Flanders",2021,10,10.9354838709677,339
11052,"Wommelgem","Antwerpen","Flanders",2021,11,16.7333333333333,502
11052,"Wommelgem","Antwerpen","Flanders",2021,12,8.87096774193548,275
11052,"Wommelgem","Antwerpen","Flanders",2022,1,37.8387096774194,1173
11053,"Wuustwezel","Antwerpen","Flanders",2020,9,2.56666666666667,77
11053,"Wuustwezel","Antwerpen","Flanders",2020,10,7.45161290322581,231
11053,"Wuustwezel","Antwerpen","Flanders",2020,11,4.53333333333333,136
11053,"Wuustwezel","Antwerpen","Flanders",2020,12,5.80645161290323,180
11053,"Wuustwezel","Antwerpen","Flanders",2021,1,4.67741935483871,145
11053,"Wuustwezel","Antwerpen","Flanders",2021,2,2.64285714285714,74
11053,"Wuustwezel","Antwerpen","Flanders",2021,3,4.96774193548387,154
11053,"Wuustwezel","Antwerpen","Flanders",2021,4,4.63333333333333,139
11053,"Wuustwezel","Antwerpen","Flanders",2021,5,6.51612903225806,202
11053,"Wuustwezel","Antwerpen","Flanders",2021,6,1.4,42
11053,"Wuustwezel","Antwerpen","Flanders",2021,7,2.54838709677419,79
11053,"Wuustwezel","Antwerpen","Flanders",2021,8,3.12903225806452,97
11053,"Wuustwezel","Antwerpen","Flanders",2021,9,1.9,57
11053,"Wuustwezel","Antwerpen","Flanders",2021,10,10.5806451612903,328
11053,"Wuustwezel","Antwerpen","Flanders",2021,11,33.5333333333333,1006
11053,"Wuustwezel","Antwerpen","Flanders",2021,12,15.8064516129032,490
11053,"Wuustwezel","Antwerpen","Flanders",2022,1,55.6129032258064,1724
11054,"Zandhoven","Antwerpen","Flanders",2020,9,1.7,51
11054,"Zandhoven","Antwerpen","Flanders",2020,10,5,155
11054,"Zandhoven","Antwerpen","Flanders",2020,11,2.66666666666667,80
11054,"Zandhoven","Antwerpen","Flanders",2020,12,2.80645161290323,87
11054,"Zandhoven","Antwerpen","Flanders",2021,1,2.48387096774194,77
11054,"Zandhoven","Antwerpen","Flanders",2021,2,1.92857142857143,54
11054,"Zandhoven","Antwerpen","Flanders",2021,3,2.41935483870968,75
11054,"Zandhoven","Antwerpen","Flanders",2021,4,2.86666666666667,86
11054,"Zandhoven","Antwerpen","Flanders",2021,5,2.09677419354839,65
11054,"Zandhoven","Antwerpen","Flanders",2021,6,0.833333333333333,25
11054,"Zandhoven","Antwerpen","Flanders",2021,7,1.87096774193548,58
11054,"Zandhoven","Antwerpen","Flanders",2021,8,1.58064516129032,49
11054,"Zandhoven","Antwerpen","Flanders",2021,9,0.733333333333333,22
11054,"Zandhoven","Antwerpen","Flanders",2021,10,6.38709677419355,198
11054,"Zandhoven","Antwerpen","Flanders",2021,11,20.0333333333333,601
11054,"Zandhoven","Antwerpen","Flanders",2021,12,11.8387096774194,367
11054,"Zandhoven","Antwerpen","Flanders",2022,1,27.7741935483871,861
11055,"Zoersel","Antwerpen","Flanders",2020,9,1.63333333333333,49
11055,"Zoersel","Antwerpen","Flanders",2020,10,9.58064516129032,297
11055,"Zoersel","Antwerpen","Flanders",2020,11,8.03333333333333,241
11055,"Zoersel","Antwerpen","Flanders",2020,12,6,186
11055,"Zoersel","Antwerpen","Flanders",2021,1,3.64516129032258,113
11055,"Zoersel","Antwerpen","Flanders",2021,2,3.39285714285714,95
11055,"Zoersel","Antwerpen","Flanders",2021,3,4,124
11055,"Zoersel","Antwerpen","Flanders",2021,4,3.96666666666667,119
11055,"Zoersel","Antwerpen","Flanders",2021,5,2.74193548387097,85
11055,"Zoersel","Antwerpen","Flanders",2021,6,1.3,39
11055,"Zoersel","Antwerpen","Flanders",2021,7,5.7741935483871,179
11055,"Zoersel","Antwerpen","Flanders",2021,8,2.41935483870968,75
11055,"Zoersel","Antwerpen","Flanders",2021,9,3.3,99
11055,"Zoersel","Antwerpen","Flanders",2021,10,9.80645161290323,304
11055,"Zoersel","Antwerpen","Flanders",2021,11,30.7666666666667,923
11055,"Zoersel","Antwerpen","Flanders",2021,12,17.6451612903226,547
11055,"Zoersel","Antwerpen","Flanders",2022,1,50.5483870967742,1567
11056,"Zwijndrecht","Antwerpen","Flanders",2020,9,2.63333333333333,79
11056,"Zwijndrecht","Antwerpen","Flanders",2020,10,10.9677419354839,340
11056,"Zwijndrecht","Antwerpen","Flanders",2020,11,5.7,171
11056,"Zwijndrecht","Antwerpen","Flanders",2020,12,3.93548387096774,122
11056,"Zwijndrecht","Antwerpen","Flanders",2021,1,2.74193548387097,85
11056,"Zwijndrecht","Antwerpen","Flanders",2021,2,3.67857142857143,103
11056,"Zwijndrecht","Antwerpen","Flanders",2021,3,5,155
11056,"Zwijndrecht","Antwerpen","Flanders",2021,4,6.36666666666667,191
11056,"Zwijndrecht","Antwerpen","Flanders",2021,5,3.7741935483871,117
11056,"Zwijndrecht","Antwerpen","Flanders",2021,6,1.83333333333333,55
11056,"Zwijndrecht","Antwerpen","Flanders",2021,7,3.58064516129032,111
11056,"Zwijndrecht","Antwerpen","Flanders",2021,8,3.09677419354839,96
11056,"Zwijndrecht","Antwerpen","Flanders",2021,9,2.56666666666667,77
11056,"Zwijndrecht","Antwerpen","Flanders",2021,10,3.29032258064516,102
11056,"Zwijndrecht","Antwerpen","Flanders",2021,11,20.2333333333333,607
11056,"Zwijndrecht","Antwerpen","Flanders",2021,12,16.6129032258065,515
11056,"Zwijndrecht","Antwerpen","Flanders",2022,1,68.741935483871,2131
11057,"Malle","Antwerpen","Flanders",2020,9,1.16666666666667,35
11057,"Malle","Antwerpen","Flanders",2020,10,7.61290322580645,236
11057,"Malle","Antwerpen","Flanders",2020,11,6.1,183
11057,"Malle","Antwerpen","Flanders",2020,12,2.93548387096774,91
11057,"Malle","Antwerpen","Flanders",2021,1,3.93548387096774,122
11057,"Malle","Antwerpen","Flanders",2021,2,2.5,70
11057,"Malle","Antwerpen","Flanders",2021,3,4.29032258064516,133
11057,"Malle","Antwerpen","Flanders",2021,4,3.03333333333333,91
11057,"Malle","Antwerpen","Flanders",2021,5,2.2258064516129,69
11057,"Malle","Antwerpen","Flanders",2021,6,1.13333333333333,34
11057,"Malle","Antwerpen","Flanders",2021,7,2.87096774193548,89
11057,"Malle","Antwerpen","Flanders",2021,8,1.51612903225806,47
11057,"Malle","Antwerpen","Flanders",2021,9,1.76666666666667,53
11057,"Malle","Antwerpen","Flanders",2021,10,8.7741935483871,272
11057,"Malle","Antwerpen","Flanders",2021,11,21.6333333333333,649
11057,"Malle","Antwerpen","Flanders",2021,12,14.9032258064516,462
11057,"Malle","Antwerpen","Flanders",2022,1,41.3548387096774,1282
12002,"Berlaar","Antwerpen","Flanders",2020,9,0.366666666666667,11
12002,"Berlaar","Antwerpen","Flanders",2020,10,4.12903225806452,128
12002,"Berlaar","Antwerpen","Flanders",2020,11,2.23333333333333,67
12002,"Berlaar","Antwerpen","Flanders",2020,12,1.29032258064516,40
12002,"Berlaar","Antwerpen","Flanders",2021,1,2.93548387096774,91
12002,"Berlaar","Antwerpen","Flanders",2021,2,2.17857142857143,61
12002,"Berlaar","Antwerpen","Flanders",2021,3,2.41935483870968,75
12002,"Berlaar","Antwerpen","Flanders",2021,4,2,60
12002,"Berlaar","Antwerpen","Flanders",2021,5,1.83870967741935,57
12002,"Berlaar","Antwerpen","Flanders",2021,6,0.766666666666667,23
12002,"Berlaar","Antwerpen","Flanders",2021,7,1.80645161290323,56
12002,"Berlaar","Antwerpen","Flanders",2021,8,1.32258064516129,41
12002,"Berlaar","Antwerpen","Flanders",2021,9,1.7,51
12002,"Berlaar","Antwerpen","Flanders",2021,10,3.67741935483871,114
12002,"Berlaar","Antwerpen","Flanders",2021,11,18,540
12002,"Berlaar","Antwerpen","Flanders",2021,12,8.2258064516129,255
12002,"Berlaar","Antwerpen","Flanders",2022,1,31.0645161290323,963
12005,"Bonheiden","Antwerpen","Flanders",2020,9,1.13333333333333,34
12005,"Bonheiden","Antwerpen","Flanders",2020,10,6.64516129032258,206
12005,"Bonheiden","Antwerpen","Flanders",2020,11,2.5,75
12005,"Bonheiden","Antwerpen","Flanders",2020,12,1.96774193548387,61
12005,"Bonheiden","Antwerpen","Flanders",2021,1,1.93548387096774,60
12005,"Bonheiden","Antwerpen","Flanders",2021,2,2.17857142857143,61
12005,"Bonheiden","Antwerpen","Flanders",2021,3,3.35483870967742,104
12005,"Bonheiden","Antwerpen","Flanders",2021,4,2.36666666666667,71
12005,"Bonheiden","Antwerpen","Flanders",2021,5,2.83870967741935,88
12005,"Bonheiden","Antwerpen","Flanders",2021,6,0.6,18
12005,"Bonheiden","Antwerpen","Flanders",2021,7,2.45161290322581,76
12005,"Bonheiden","Antwerpen","Flanders",2021,8,2.06451612903226,64
12005,"Bonheiden","Antwerpen","Flanders",2021,9,2.23333333333333,67
12005,"Bonheiden","Antwerpen","Flanders",2021,10,8.83870967741935,274
12005,"Bonheiden","Antwerpen","Flanders",2021,11,16.1333333333333,484
12005,"Bonheiden","Antwerpen","Flanders",2021,12,14.0322580645161,435
12005,"Bonheiden","Antwerpen","Flanders",2022,1,37.1612903225806,1152
12007,"Bornem","Antwerpen","Flanders",2020,9,1.76666666666667,53
12007,"Bornem","Antwerpen","Flanders",2020,10,9.93548387096774,308
12007,"Bornem","Antwerpen","Flanders",2020,11,7.13333333333333,214
12007,"Bornem","Antwerpen","Flanders",2020,12,2.90322580645161,90
12007,"Bornem","Antwerpen","Flanders",2021,1,2.54838709677419,79
12007,"Bornem","Antwerpen","Flanders",2021,2,2.21428571428571,62
12007,"Bornem","Antwerpen","Flanders",2021,3,5.54838709677419,172
12007,"Bornem","Antwerpen","Flanders",2021,4,5.3,159
12007,"Bornem","Antwerpen","Flanders",2021,5,3.64516129032258,113
12007,"Bornem","Antwerpen","Flanders",2021,6,1.66666666666667,50
12007,"Bornem","Antwerpen","Flanders",2021,7,2.90322580645161,90
12007,"Bornem","Antwerpen","Flanders",2021,8,1.80645161290323,56
12007,"Bornem","Antwerpen","Flanders",2021,9,1.8,54
12007,"Bornem","Antwerpen","Flanders",2021,10,5.2258064516129,162
12007,"Bornem","Antwerpen","Flanders",2021,11,29.5,885
12007,"Bornem","Antwerpen","Flanders",2021,12,17.5161290322581,543
12007,"Bornem","Antwerpen","Flanders",2022,1,49.3548387096774,1530
12009,"Duffel","Antwerpen","Flanders",2020,9,1.73333333333333,52
12009,"Duffel","Antwerpen","Flanders",2020,10,8.29032258064516,257
12009,"Duffel","Antwerpen","Flanders",2020,11,3.83333333333333,115
12009,"Duffel","Antwerpen","Flanders",2020,12,4.06451612903226,126
12009,"Duffel","Antwerpen","Flanders",2021,1,4.96774193548387,154
12009,"Duffel","Antwerpen","Flanders",2021,2,2.10714285714286,59
12009,"Duffel","Antwerpen","Flanders",2021,3,4.67741935483871,145
12009,"Duffel","Antwerpen","Flanders",2021,4,2.76666666666667,83
12009,"Duffel","Antwerpen","Flanders",2021,5,3.2258064516129,100
12009,"Duffel","Antwerpen","Flanders",2021,6,1.8,54
12009,"Duffel","Antwerpen","Flanders",2021,7,2.83870967741935,88
12009,"Duffel","Antwerpen","Flanders",2021,8,2.19354838709677,68
12009,"Duffel","Antwerpen","Flanders",2021,9,2.03333333333333,61
12009,"Duffel","Antwerpen","Flanders",2021,10,6.19354838709677,192
12009,"Duffel","Antwerpen","Flanders",2021,11,21.6333333333333,649
12009,"Duffel","Antwerpen","Flanders",2021,12,14.6129032258065,453
12009,"Duffel","Antwerpen","Flanders",2022,1,57.0645161290323,1769
12014,"Heist-op-den-Berg","Antwerpen","Flanders",2020,9,1.73333333333333,52
12014,"Heist-op-den-Berg","Antwerpen","Flanders",2020,10,17,527
12014,"Heist-op-den-Berg","Antwerpen","Flanders",2020,11,8.4,252
12014,"Heist-op-den-Berg","Antwerpen","Flanders",2020,12,3.51612903225806,109
12014,"Heist-op-den-Berg","Antwerpen","Flanders",2021,1,5.51612903225806,171
12014,"Heist-op-den-Berg","Antwerpen","Flanders",2021,2,6.78571428571429,190
12014,"Heist-op-den-Berg","Antwerpen","Flanders",2021,3,6.7741935483871,210
12014,"Heist-op-den-Berg","Antwerpen","Flanders",2021,4,7.73333333333333,232
12014,"Heist-op-den-Berg","Antwerpen","Flanders",2021,5,6.06451612903226,188
12014,"Heist-op-den-Berg","Antwerpen","Flanders",2021,6,1.9,57
12014,"Heist-op-den-Berg","Antwerpen","Flanders",2021,7,7.19354838709677,223
12014,"Heist-op-den-Berg","Antwerpen","Flanders",2021,8,3.61290322580645,112
12014,"Heist-op-den-Berg","Antwerpen","Flanders",2021,9,3.2,96
12014,"Heist-op-den-Berg","Antwerpen","Flanders",2021,10,19.9354838709677,618
12014,"Heist-op-den-Berg","Antwerpen","Flanders",2021,11,69.9666666666667,2099
12014,"Heist-op-den-Berg","Antwerpen","Flanders",2021,12,40.1935483870968,1246
12014,"Heist-op-den-Berg","Antwerpen","Flanders",2022,1,109.709677419355,3401
12021,"Lier","Antwerpen","Flanders",2020,9,3.06666666666667,92
12021,"Lier","Antwerpen","Flanders",2020,10,15.9354838709677,494
12021,"Lier","Antwerpen","Flanders",2020,11,9.33333333333333,280
12021,"Lier","Antwerpen","Flanders",2020,12,5.12903225806452,159
12021,"Lier","Antwerpen","Flanders",2021,1,10.6774193548387,331
12021,"Lier","Antwerpen","Flanders",2021,2,4.46428571428571,125
12021,"Lier","Antwerpen","Flanders",2021,3,13.6451612903226,423
12021,"Lier","Antwerpen","Flanders",2021,4,8.43333333333333,253
12021,"Lier","Antwerpen","Flanders",2021,5,5.7741935483871,179
12021,"Lier","Antwerpen","Flanders",2021,6,2.26666666666667,68
12021,"Lier","Antwerpen","Flanders",2021,7,8.96774193548387,278
12021,"Lier","Antwerpen","Flanders",2021,8,4.74193548387097,147
12021,"Lier","Antwerpen","Flanders",2021,9,2.36666666666667,71
12021,"Lier","Antwerpen","Flanders",2021,10,13.0645161290323,405
12021,"Lier","Antwerpen","Flanders",2021,11,45.1666666666667,1355
12021,"Lier","Antwerpen","Flanders",2021,12,25.1290322580645,779
12021,"Lier","Antwerpen","Flanders",2022,1,104.41935483871,3237
12025,"Mechelen","Antwerpen","Flanders",2020,9,9.83333333333333,295
12025,"Mechelen","Antwerpen","Flanders",2020,10,60.9032258064516,1888
12025,"Mechelen","Antwerpen","Flanders",2020,11,19.8,594
12025,"Mechelen","Antwerpen","Flanders",2020,12,9.74193548387097,302
12025,"Mechelen","Antwerpen","Flanders",2021,1,13.1290322580645,407
12025,"Mechelen","Antwerpen","Flanders",2021,2,9.67857142857143,271
12025,"Mechelen","Antwerpen","Flanders",2021,3,17,527
12025,"Mechelen","Antwerpen","Flanders",2021,4,17.1333333333333,514
12025,"Mechelen","Antwerpen","Flanders",2021,5,13,403
12025,"Mechelen","Antwerpen","Flanders",2021,6,4.5,135
12025,"Mechelen","Antwerpen","Flanders",2021,7,11,341
12025,"Mechelen","Antwerpen","Flanders",2021,8,20.9032258064516,648
12025,"Mechelen","Antwerpen","Flanders",2021,9,14.8333333333333,445
12025,"Mechelen","Antwerpen","Flanders",2021,10,32.1935483870968,998
12025,"Mechelen","Antwerpen","Flanders",2021,11,108.3,3249
12025,"Mechelen","Antwerpen","Flanders",2021,12,80.9677419354839,2510
12025,"Mechelen","Antwerpen","Flanders",2022,1,251.032258064516,7782
12026,"Nijlen","Antwerpen","Flanders",2020,9,1.06666666666667,32
12026,"Nijlen","Antwerpen","Flanders",2020,10,9.06451612903226,281
12026,"Nijlen","Antwerpen","Flanders",2020,11,4.16666666666667,125
12026,"Nijlen","Antwerpen","Flanders",2020,12,2.03225806451613,63
12026,"Nijlen","Antwerpen","Flanders",2021,1,6,186
12026,"Nijlen","Antwerpen","Flanders",2021,2,2.53571428571429,71
12026,"Nijlen","Antwerpen","Flanders",2021,3,5.03225806451613,156
12026,"Nijlen","Antwerpen","Flanders",2021,4,3.86666666666667,116
12026,"Nijlen","Antwerpen","Flanders",2021,5,2.93548387096774,91
12026,"Nijlen","Antwerpen","Flanders",2021,6,1.16666666666667,35
12026,"Nijlen","Antwerpen","Flanders",2021,7,2.64516129032258,82
12026,"Nijlen","Antwerpen","Flanders",2021,8,2.29032258064516,71
12026,"Nijlen","Antwerpen","Flanders",2021,9,1.4,42
12026,"Nijlen","Antwerpen","Flanders",2021,10,13.3225806451613,413
12026,"Nijlen","Antwerpen","Flanders",2021,11,34.1333333333333,1024
12026,"Nijlen","Antwerpen","Flanders",2021,12,18.3225806451613,568
12026,"Nijlen","Antwerpen","Flanders",2022,1,67.1935483870968,2083
12029,"Putte","Antwerpen","Flanders",2020,9,1.46666666666667,44
12029,"Putte","Antwerpen","Flanders",2020,10,7.7741935483871,241
12029,"Putte","Antwerpen","Flanders",2020,11,4,120
12029,"Putte","Antwerpen","Flanders",2020,12,1.58064516129032,49
12029,"Putte","Antwerpen","Flanders",2021,1,2.32258064516129,72
12029,"Putte","Antwerpen","Flanders",2021,2,2.25,63
12029,"Putte","Antwerpen","Flanders",2021,3,3.93548387096774,122
12029,"Putte","Antwerpen","Flanders",2021,4,3.76666666666667,113
12029,"Putte","Antwerpen","Flanders",2021,5,2.96774193548387,92
12029,"Putte","Antwerpen","Flanders",2021,6,0.733333333333333,22
12029,"Putte","Antwerpen","Flanders",2021,7,2.12903225806452,66
12029,"Putte","Antwerpen","Flanders",2021,8,2.54838709677419,79
12029,"Putte","Antwerpen","Flanders",2021,9,2.2,66
12029,"Putte","Antwerpen","Flanders",2021,10,7.38709677419355,229
12029,"Putte","Antwerpen","Flanders",2021,11,24.7666666666667,743
12029,"Putte","Antwerpen","Flanders",2021,12,19.1935483870968,595
12029,"Putte","Antwerpen","Flanders",2022,1,47.6129032258064,1476
12035,"Sint-Katelijne-Waver","Antwerpen","Flanders",2020,9,1.86666666666667,56
12035,"Sint-Katelijne-Waver","Antwerpen","Flanders",2020,10,9.74193548387097,302
12035,"Sint-Katelijne-Waver","Antwerpen","Flanders",2020,11,5.4,162
12035,"Sint-Katelijne-Waver","Antwerpen","Flanders",2020,12,2.54838709677419,79
12035,"Sint-Katelijne-Waver","Antwerpen","Flanders",2021,1,2.93548387096774,91
12035,"Sint-Katelijne-Waver","Antwerpen","Flanders",2021,2,2.57142857142857,72
12035,"Sint-Katelijne-Waver","Antwerpen","Flanders",2021,3,2.45161290322581,76
